Order ID,Amount,Profit,Quantity,Category,Sub-Category,Order Date,CustomerName,State,City
B-25777,117.0,17.0,6.0,Clothing,Kurti,2018-10-09,Aditi,Madhya Pradesh,Indore
B-25777,737.5,-38.0,4.0,Electronics,Printers,2018-10-09,Aditi,Madhya Pradesh,Indore
B-25778,737.5,-80.125,6.0,Electronics,Printers,2018-11-09,Surabhi,Maharashtra,Mumbai
B-25778,109.0,-6.0,6.0,Clothing,Saree,2018-11-09,Surabhi,Maharashtra,Mumbai
B-25778,737.5,108.875,5.0,Clothing,Saree,2018-11-09,Surabhi,Maharashtra,Mumbai
B-25778,724.0,-80.125,4.0,Electronics,Electronic Games,2018-11-09,Surabhi,Maharashtra,Mumbai
B-25779,737.5,-80.125,3.0,Furniture,Tables,2018-12-09,Savi,Madhya Pradesh,Indore
B-25780,137.0,-41.0,3.0,Electronics,Phones,2018-10-05,Teena,Andhra Pradesh,Hyderabad
B-25781,60.0,-49.0,8.0,Clothing,Hankerchief,2018-10-05,Rutuja,Gujarat,Ahmedabad
B-25781,30.0,-25.0,2.0,Clothing,T-shirt,2018-10-05,Rutuja,Gujarat,Ahmedabad
B-25781,737.5,-80.125,5.0,Clothing,Trousers,2018-10-05,Rutuja,Gujarat,Ahmedabad
B-25781,45.0,-28.0,2.0,Clothing,Stole,2018-10-05,Rutuja,Gujarat,Ahmedabad
B-25781,25.0,-1.0,4.0,Clothing,Kurti,2018-10-05,Rutuja,Gujarat,Ahmedabad
B-25781,584.0,-80.125,7.0,Electronics,Printers,2018-10-05,Rutuja,Gujarat,Ahmedabad
B-25782,335.0,-22.0,7.0,Furniture,Chairs,2018-10-05,Aayushi,Maharashtra,Mumbai
B-25783,25.0,-11.0,1.0,Clothing,Stole,2018-10-05,Shivangi,Madhya Pradesh,Indore
B-25783,30.0,-6.0,2.0,Clothing,Hankerchief,2018-10-05,Shivangi,Madhya Pradesh,Indore
B-25783,33.0,-10.0,6.0,Clothing,Leggings,2018-10-05,Shivangi,Madhya Pradesh,Indore
B-25783,21.0,-17.0,3.0,Clothing,Shirt,2018-10-05,Shivangi,Madhya Pradesh,Indore
B-25783,26.0,2.0,2.0,Clothing,Hankerchief,2018-10-05,Shivangi,Madhya Pradesh,Indore
B-25784,15.0,4.0,1.0,Clothing,Hankerchief,2018-10-05,Rohit,Rajasthan,Jaipur
B-25785,595.0,108.875,3.0,Clothing,Saree,2018-10-05,Ayush,West Bengal,Kolkata
B-25785,45.0,0.0,2.0,Clothing,T-shirt,2018-10-05,Ayush,West Bengal,Kolkata
B-25785,192.0,-80.125,3.0,Clothing,Saree,2018-10-05,Ayush,West Bengal,Kolkata
B-25785,26.0,-25.0,3.0,Clothing,Saree,2018-10-05,Ayush,West Bengal,Kolkata
B-25786,737.5,108.875,5.0,Furniture,Bookcases,2018-10-05,Abhishek,Karnataka,Bangalore
B-25786,623.0,-80.125,3.0,Furniture,Tables,2018-10-05,Abhishek,Karnataka,Bangalore
B-25786,44.0,-34.0,3.0,Clothing,Stole,2018-10-05,Abhishek,Karnataka,Bangalore
B-25786,17.0,-11.0,3.0,Clothing,Skirt,2018-10-05,Abhishek,Karnataka,Bangalore
B-25787,556.0,-80.125,7.0,Clothing,Saree,2018-10-05,Asish,Jammu and Kashmir,Kashmir
B-25787,40.0,-12.0,3.0,Clothing,Shirt,2018-10-05,Asish,Jammu and Kashmir,Kashmir
B-25787,229.0,-41.0,8.0,Electronics,Accessories,2018-10-05,Asish,Jammu and Kashmir,Kashmir
B-25787,140.0,-58.0,4.0,Furniture,Furnishings,2018-10-05,Asish,Jammu and Kashmir,Kashmir
B-25788,12.0,3.0,1.0,Clothing,Stole,2018-10-05,Dinesh,Tamil Nadu,Chennai
B-25789,30.0,0.0,1.0,Clothing,Kurti,2018-10-05,Akshay,Uttar Pradesh,Lucknow
B-25789,313.0,-13.0,5.0,Furniture,Bookcases,2018-10-05,Akshay,Uttar Pradesh,Lucknow
B-25789,67.0,-80.125,9.0,Furniture,Furnishings,2018-10-05,Akshay,Uttar Pradesh,Lucknow
B-25790,42.0,-3.0,1.0,Electronics,Electronic Games,2018-10-05,Sajal,Bihar,Patna
B-25791,253.0,-63.0,2.0,Clothing,Saree,2018-10-05,Avish,Kerala ,Thiruvananthapuram
B-25791,565.0,66.0,7.0,Clothing,Saree,2018-10-05,Avish,Kerala ,Thiruvananthapuram
B-25791,175.0,77.0,3.0,Clothing,Saree,2018-10-05,Avish,Kerala ,Thiruvananthapuram
B-25792,74.0,-25.0,3.0,Clothing,Stole,2018-10-05,Abhishek,Maharashtra,Mumbai
B-25793,40.0,-33.0,5.0,Clothing,Hankerchief,2018-10-05,Siddharth,Madhya Pradesh,Indore
B-25793,63.0,-24.0,6.0,Clothing,Kurti,2018-10-05,Siddharth,Madhya Pradesh,Indore
B-25793,60.0,-12.0,4.0,Clothing,Hankerchief,2018-10-05,Siddharth,Madhya Pradesh,Indore
B-25793,257.0,-80.125,4.0,Clothing,Saree,2018-10-05,Siddharth,Madhya Pradesh,Indore
B-25793,24.0,-1.0,4.0,Clothing,Skirt,2018-10-05,Siddharth,Madhya Pradesh,Indore
B-25793,18.0,1.0,3.0,Clothing,Hankerchief,2018-10-05,Siddharth,Madhya Pradesh,Indore
B-25793,737.5,108.875,9.5,Clothing,Saree,2018-10-05,Siddharth,Madhya Pradesh,Indore
B-25794,176.0,37.0,6.0,Electronics,Accessories,2018-10-05,Aditya,Himachal Pradesh,Simla
B-25795,276.0,-21.0,2.0,Electronics,Phones,2018-10-05,Sukant,Sikkim,Gangtok
B-25796,37.0,-6.0,1.0,Clothing,Saree,2018-10-05,Sukrith,Maharashtra,Mumbai
B-25796,28.0,1.0,1.0,Electronics,Accessories,2018-10-05,Sukrith,Maharashtra,Mumbai
B-25796,239.0,-80.125,5.0,Furniture,Chairs,2018-10-05,Sukrith,Maharashtra,Mumbai
B-25796,78.0,-64.0,7.0,Clothing,Stole,2018-10-05,Sukrith,Maharashtra,Mumbai
B-25796,632.0,-80.125,6.0,Clothing,Saree,2018-10-05,Sukrith,Maharashtra,Mumbai
B-25796,559.0,-19.0,2.0,Clothing,Trousers,2018-10-05,Sukrith,Maharashtra,Mumbai
B-25796,148.0,0.0,3.0,Clothing,Saree,2018-10-05,Sukrith,Maharashtra,Mumbai
B-25797,737.5,108.875,4.0,Electronics,Accessories,2018-10-05,Sauptik,Madhya Pradesh,Indore
B-25797,148.0,-80.125,2.0,Furniture,Bookcases,2018-10-05,Sauptik,Madhya Pradesh,Indore
B-25797,413.0,-80.125,9.0,Furniture,Chairs,2018-10-05,Sauptik,Madhya Pradesh,Indore
B-25797,89.0,-4.0,5.0,Clothing,Saree,2018-10-05,Sauptik,Madhya Pradesh,Indore
B-25797,737.5,-80.125,5.0,Furniture,Tables,2018-10-05,Sauptik,Madhya Pradesh,Indore
B-25797,31.0,1.0,2.0,Clothing,Hankerchief,2018-10-05,Sauptik,Madhya Pradesh,Indore
B-25798,379.0,63.0,2.0,Clothing,Saree,2018-01-10,Shishu,Andhra Pradesh,Hyderabad
B-25798,448.0,108.875,2.0,Electronics,Printers,2018-01-10,Shishu,Andhra Pradesh,Hyderabad
B-25798,737.5,-80.125,9.5,Furniture,Bookcases,2018-01-10,Shishu,Andhra Pradesh,Hyderabad
B-25798,47.0,-3.0,2.0,Clothing,Stole,2018-01-10,Shishu,Andhra Pradesh,Hyderabad
B-25798,38.0,-13.0,3.0,Clothing,Stole,2018-01-10,Shishu,Andhra Pradesh,Hyderabad
B-25798,61.0,-50.0,4.0,Clothing,Hankerchief,2018-01-10,Shishu,Andhra Pradesh,Hyderabad
B-25799,205.0,-80.125,3.0,Clothing,Saree,2018-01-10,Divyansh,Gujarat,Ahmedabad
B-25799,47.0,-27.0,4.0,Clothing,Saree,2018-01-10,Divyansh,Gujarat,Ahmedabad
B-25799,45.0,-15.0,2.0,Furniture,Chairs,2018-01-10,Divyansh,Gujarat,Ahmedabad
B-25799,70.0,-64.0,5.0,Clothing,Stole,2018-01-10,Divyansh,Gujarat,Ahmedabad
B-25800,122.0,-66.0,9.0,Electronics,Accessories,2018-01-10,Ishit,Maharashtra,Pune
B-25800,21.0,-6.0,3.0,Clothing,Leggings,2018-01-10,Ishit,Maharashtra,Pune
B-25800,45.0,12.0,7.0,Clothing,Hankerchief,2018-01-10,Ishit,Maharashtra,Pune
B-25801,64.0,6.0,4.0,Clothing,Saree,2018-01-10,Aryan,Madhya Pradesh,Bhopal
B-25801,49.0,-31.0,2.0,Clothing,Stole,2018-01-10,Aryan,Madhya Pradesh,Bhopal
B-25801,21.0,-10.0,4.0,Clothing,Leggings,2018-01-10,Aryan,Madhya Pradesh,Bhopal
B-25801,15.0,-2.0,1.0,Clothing,T-shirt,2018-01-10,Aryan,Madhya Pradesh,Bhopal
B-25802,27.0,-7.0,5.0,Clothing,Saree,2018-05-10,Yash,Maharashtra,Mumbai
B-25802,633.0,-80.125,9.5,Electronics,Accessories,2018-05-10,Yash,Maharashtra,Mumbai
B-25802,13.0,-9.0,2.0,Clothing,Skirt,2018-05-10,Yash,Maharashtra,Mumbai
B-25802,23.0,-3.0,1.0,Clothing,Shirt,2018-05-10,Yash,Maharashtra,Mumbai
B-25802,95.0,5.0,2.0,Clothing,Stole,2018-05-10,Yash,Maharashtra,Mumbai
B-25803,106.0,12.0,3.0,Clothing,Trousers,2018-05-10,Shivanshu,Madhya Pradesh,Indore
B-25803,269.0,91.0,1.0,Electronics,Electronic Games,2018-05-10,Shivanshu,Madhya Pradesh,Indore
B-25803,536.0,91.0,1.0,Clothing,Trousers,2018-05-10,Shivanshu,Madhya Pradesh,Indore
B-25803,137.0,5.0,5.0,Clothing,Shirt,2018-05-10,Shivanshu,Madhya Pradesh,Indore
B-25803,737.5,108.875,2.0,Electronics,Printers,2018-05-10,Shivanshu,Madhya Pradesh,Indore
B-25803,511.0,108.875,3.0,Furniture,Chairs,2018-05-10,Shivanshu,Madhya Pradesh,Indore
B-25803,185.0,48.0,4.0,Clothing,Stole,2018-05-10,Shivanshu,Madhya Pradesh,Indore
B-25803,737.5,8.0,6.0,Clothing,Saree,2018-05-10,Shivanshu,Madhya Pradesh,Indore
B-25804,156.0,36.0,5.0,Clothing,T-shirt,2018-05-10,Sudheer,Karnataka,Bangalore
B-25804,321.0,26.0,3.0,Electronics,Printers,2018-05-10,Sudheer,Karnataka,Bangalore
B-25805,112.0,15.0,2.0,Furniture,Chairs,2018-05-10,Ankit,Maharashtra,Mumbai
B-25806,632.0,-80.125,4.0,Furniture,Tables,2018-06-10,Dhanraj,Madhya Pradesh,Indore
B-25807,16.0,6.0,1.0,Clothing,Stole,2018-07-10,Vipul,Uttar Pradesh,Lucknow
B-25808,63.0,17.0,6.0,Clothing,Leggings,2018-08-10,Apsingekar,Bihar,Patna
B-25808,146.0,-63.0,3.0,Electronics,Electronic Games,2018-08-10,Apsingekar,Bihar,Patna
B-25808,59.0,21.0,2.0,Clothing,Stole,2018-08-10,Apsingekar,Bihar,Patna
B-25808,210.0,50.0,4.0,Clothing,Hankerchief,2018-08-10,Apsingekar,Bihar,Patna
B-25809,154.0,54.0,3.0,Clothing,Hankerchief,2018-09-10,Suman,Kerala ,Thiruvananthapuram
B-25809,53.0,24.0,1.0,Clothing,Hankerchief,2018-09-10,Suman,Kerala ,Thiruvananthapuram
B-25810,26.0,10.0,4.0,Clothing,Hankerchief,2018-10-10,Nripraj,Punjab,Chandigarh
B-25810,737.5,108.875,6.0,Clothing,Saree,2018-10-10,Nripraj,Punjab,Chandigarh
B-25810,45.0,6.0,3.0,Clothing,Shirt,2018-10-10,Nripraj,Punjab,Chandigarh
B-25810,307.0,74.0,3.0,Electronics,Accessories,2018-10-10,Nripraj,Punjab,Chandigarh
B-25810,92.0,42.0,2.0,Clothing,Stole,2018-10-10,Nripraj,Punjab,Chandigarh
B-25810,29.0,8.0,5.0,Clothing,Hankerchief,2018-10-10,Nripraj,Punjab,Chandigarh
B-25811,126.0,52.0,4.0,Clothing,Hankerchief,2018-10-10,Utsav,Maharashtra,Mumbai
B-25812,259.0,47.0,5.0,Clothing,Hankerchief,2018-10-10,Kshitij,Madhya Pradesh,Indore
B-25813,737.5,108.875,7.0,Furniture,Chairs,2018-10-10,Hrisheekesh,Maharashtra,Mumbai
B-25814,118.0,35.0,7.0,Clothing,T-shirt,2018-10-10,Swapnil,Madhya Pradesh,Indore
B-25814,462.0,108.875,4.0,Clothing,Saree,2018-10-10,Swapnil,Madhya Pradesh,Indore
B-25815,35.0,14.0,2.0,Clothing,Stole,2018-10-10,Harsh,Nagaland,Kohima
B-25816,391.0,108.875,8.0,Clothing,Stole,2018-12-10,Mane,Andhra Pradesh,Hyderabad
B-25817,737.5,89.0,5.0,Electronics,Printers,2018-10-05,Praneet,Maharashtra,Mumbai
B-25818,75.0,28.0,9.0,Clothing,Hankerchief,2018-10-05,Sandeep,Madhya Pradesh,Indore
B-25818,36.0,0.0,4.0,Clothing,Kurti,2018-10-05,Sandeep,Madhya Pradesh,Indore
B-25818,32.0,11.0,2.0,Clothing,Leggings,2018-10-05,Sandeep,Madhya Pradesh,Indore
B-25818,94.0,20.0,2.0,Furniture,Furnishings,2018-10-05,Sandeep,Madhya Pradesh,Indore
B-25818,28.0,14.0,4.0,Clothing,Hankerchief,2018-10-05,Sandeep,Madhya Pradesh,Indore
B-25819,417.0,49.0,3.0,Electronics,Electronic Games,2018-10-05,Ankur,Madhya Pradesh,Bhopal
B-25820,119.0,1.0,1.0,Furniture,Chairs,2018-10-05,Dheeraj,Rajasthan,Jaipur
B-25821,60.0,21.0,4.0,Clothing,Stole,2018-10-05,Ajay,West Bengal,Kolkata
B-25821,17.0,0.0,1.0,Clothing,Hankerchief,2018-10-05,Ajay,West Bengal,Kolkata
B-25821,125.0,0.0,3.0,Electronics,Accessories,2018-10-05,Ajay,West Bengal,Kolkata
B-25822,34.0,13.0,2.0,Clothing,Saree,2018-10-05,Tejas,Karnataka,Bangalore
B-25823,737.5,108.875,8.0,Electronics,Electronic Games,2018-10-05,Rohan,Maharashtra,Mumbai
B-25823,104.0,2.0,2.0,Furniture,Furnishings,2018-10-05,Rohan,Maharashtra,Mumbai
B-25823,59.0,6.0,1.0,Electronics,Accessories,2018-10-05,Rohan,Maharashtra,Mumbai
B-25823,103.0,50.0,2.0,Furniture,Furnishings,2018-10-05,Rohan,Maharashtra,Mumbai
B-25824,101.0,38.0,2.0,Furniture,Furnishings,2018-10-05,Shyam,Madhya Pradesh,Indore
B-25825,737.5,108.875,5.0,Electronics,Phones,2018-10-05,Kartik,Madhya Pradesh,Indore
B-25825,115.0,25.0,6.0,Clothing,Stole,2018-10-05,Kartik,Madhya Pradesh,Indore
B-25825,140.0,6.0,5.0,Clothing,Saree,2018-10-05,Kartik,Madhya Pradesh,Indore
B-25826,637.0,108.875,2.0,Electronics,Printers,2018-10-05,Tanushree,Maharashtra,Mumbai
B-25827,156.0,21.0,3.0,Furniture,Chairs,2018-10-05,Sheetal,Madhya Pradesh,Indore
B-25828,537.0,107.0,3.0,Clothing,Saree,2018-10-05,Nikita,Punjab,Chandigarh
B-25828,15.0,2.0,1.0,Clothing,Leggings,2018-10-05,Nikita,Punjab,Chandigarh
B-25828,128.0,-3.0,3.0,Clothing,Saree,2018-10-05,Nikita,Punjab,Chandigarh
B-25828,222.0,35.0,5.0,Clothing,Saree,2018-10-05,Nikita,Punjab,Chandigarh
B-25829,345.0,38.0,7.0,Clothing,Hankerchief,2018-10-05,Apoorva,Haryana,Chandigarh
B-25830,41.0,11.0,6.0,Clothing,Hankerchief,2018-10-05,Aastha,Himachal Pradesh,Simla
B-25830,54.0,1.0,2.0,Clothing,Saree,2018-10-05,Aastha,Himachal Pradesh,Simla
B-25830,71.0,0.0,8.0,Clothing,Skirt,2018-10-05,Aastha,Himachal Pradesh,Simla
B-25830,93.0,15.0,2.0,Electronics,Accessories,2018-10-05,Aastha,Himachal Pradesh,Simla
B-25830,737.5,64.0,7.0,Electronics,Phones,2018-10-05,Aastha,Himachal Pradesh,Simla
B-25830,737.5,108.875,3.0,Electronics,Phones,2018-10-05,Aastha,Himachal Pradesh,Simla
B-25831,693.0,108.875,6.0,Clothing,Saree,2018-10-05,Mahima,Sikkim,Gangtok
B-25832,504.0,108.875,3.0,Furniture,Bookcases,2018-10-05,Harshita,Maharashtra,Mumbai
B-25833,64.0,27.0,5.0,Clothing,Hankerchief,2018-10-05,Krishna,Madhya Pradesh,Indore
B-25833,36.0,4.0,9.0,Clothing,Hankerchief,2018-10-05,Krishna,Madhya Pradesh,Indore
B-25833,45.0,16.0,3.0,Clothing,Stole,2018-10-05,Krishna,Madhya Pradesh,Indore
B-25834,16.0,5.0,1.0,Clothing,Stole,2018-10-05,Ananya,Andhra Pradesh,Hyderabad
B-25835,52.0,11.0,5.0,Clothing,Leggings,2018-10-05,Moumita,Gujarat,Ahmedabad
B-25835,27.0,2.0,2.0,Clothing,Leggings,2018-10-05,Moumita,Gujarat,Ahmedabad
B-25835,155.0,26.0,3.0,Clothing,Stole,2018-10-05,Moumita,Gujarat,Ahmedabad
B-25836,737.5,65.0,9.0,Electronics,Printers,2018-10-05,Arti,Maharashtra,Pune
B-25837,263.0,50.0,5.0,Clothing,Stole,2018-10-05,Palak,Maharashtra,Mumbai
B-25838,70.0,26.0,5.0,Clothing,Hankerchief,2018-10-05,Sanjana,Madhya Pradesh,Indore
B-25838,81.0,19.0,7.0,Clothing,Hankerchief,2018-10-05,Sanjana,Madhya Pradesh,Indore
B-25838,737.5,108.875,3.0,Electronics,Printers,2018-10-05,Sanjana,Madhya Pradesh,Indore
B-25838,161.0,40.0,3.0,Clothing,Stole,2018-10-05,Sanjana,Madhya Pradesh,Indore
B-25839,737.5,108.875,7.0,Clothing,Saree,2018-10-05,Pranjali,West Bengal,Kolkata
B-25840,246.0,61.0,2.0,Furniture,Bookcases,2018-10-05,Sneha,Karnataka,Bangalore
B-25840,298.0,74.0,2.0,Furniture,Bookcases,2018-10-05,Sneha,Karnataka,Bangalore
B-25840,262.0,64.0,6.0,Clothing,Saree,2018-10-05,Sneha,Karnataka,Bangalore
B-25841,22.0,11.0,2.0,Clothing,Skirt,2018-01-11,Ashvini,Maharashtra,Mumbai
B-25842,737.5,108.875,8.0,Electronics,Printers,2018-02-11,Sheetal,Madhya Pradesh,Indore
B-25843,50.0,7.0,6.0,Clothing,Skirt,2018-03-11,Mrunal,Maharashtra,Mumbai
B-25843,214.0,30.0,3.0,Electronics,Accessories,2018-03-11,Mrunal,Maharashtra,Mumbai
B-25843,255.0,74.0,5.0,Clothing,Hankerchief,2018-03-11,Mrunal,Maharashtra,Mumbai
B-25843,18.0,6.0,3.0,Clothing,Hankerchief,2018-03-11,Mrunal,Maharashtra,Mumbai
B-25843,45.0,0.0,2.0,Clothing,Stole,2018-03-11,Mrunal,Maharashtra,Mumbai
B-25844,86.0,8.0,2.0,Clothing,Saree,2018-03-11,Swati,Madhya Pradesh,Indore
B-25845,274.0,-7.0,4.0,Electronics,Phones,2018-03-11,Snel,Kerala ,Thiruvananthapuram
B-25845,82.0,33.0,4.0,Clothing,Kurti,2018-03-11,Snel,Kerala ,Thiruvananthapuram
B-25845,737.5,108.875,2.0,Electronics,Printers,2018-03-11,Snel,Kerala ,Thiruvananthapuram
B-25845,132.0,54.0,5.0,Clothing,Stole,2018-03-11,Snel,Kerala ,Thiruvananthapuram
B-25846,94.0,7.0,7.0,Clothing,Leggings,2018-03-11,Soodesh,Punjab,Chandigarh
B-25847,643.0,108.875,2.0,Electronics,Printers,2018-03-11,Aniket,Haryana,Chandigarh
B-25847,264.0,71.0,9.5,Furniture,Furnishings,2018-03-11,Aniket,Haryana,Chandigarh
B-25848,147.0,21.0,3.0,Furniture,Furnishings,2018-03-11,Rohan,Himachal Pradesh,Simla
B-25848,16.0,8.0,2.0,Clothing,Hankerchief,2018-03-11,Rohan,Himachal Pradesh,Simla
B-25848,648.0,50.0,6.0,Electronics,Electronic Games,2018-03-11,Rohan,Himachal Pradesh,Simla
B-25849,336.0,108.875,3.0,Electronics,Phones,2018-04-11,K,Sikkim,Gangtok
B-25850,45.0,1.0,3.0,Clothing,T-shirt,2018-05-11,Abhishek,Goa,Goa
B-25850,93.0,-1.0,2.0,Clothing,Hankerchief,2018-05-11,Abhishek,Goa,Goa
B-25850,52.0,18.0,5.0,Clothing,Leggings,2018-05-11,Abhishek,Goa,Goa
B-25850,148.0,24.0,3.0,Clothing,Stole,2018-05-11,Abhishek,Goa,Goa
B-25850,24.0,1.0,4.0,Clothing,Hankerchief,2018-05-11,Abhishek,Goa,Goa
B-25850,513.0,108.875,2.0,Electronics,Accessories,2018-05-11,Abhishek,Goa,Goa
B-25850,117.0,36.0,2.0,Clothing,Trousers,2018-05-11,Abhishek,Goa,Goa
B-25850,737.5,108.875,9.5,Electronics,Phones,2018-05-11,Abhishek,Goa,Goa
B-25850,485.0,108.875,4.0,Clothing,Saree,2018-05-11,Abhishek,Goa,Goa
B-25851,10.0,2.0,2.0,Clothing,Hankerchief,2018-06-11,Kushal,Nagaland,Kohima
B-25851,300.0,42.0,2.0,Electronics,Printers,2018-06-11,Kushal,Nagaland,Kohima
B-25851,57.0,27.0,2.0,Clothing,T-shirt,2018-06-11,Kushal,Nagaland,Kohima
B-25851,103.0,46.0,2.0,Clothing,Saree,2018-06-11,Kushal,Nagaland,Kohima
B-25851,336.0,71.0,3.0,Furniture,Bookcases,2018-06-11,Kushal,Nagaland,Kohima
B-25851,53.0,24.0,6.0,Clothing,Hankerchief,2018-06-11,Kushal,Nagaland,Kohima
B-25851,90.0,29.0,5.0,Clothing,T-shirt,2018-06-11,Kushal,Nagaland,Kohima
B-25851,62.0,1.0,3.0,Clothing,Saree,2018-06-11,Kushal,Nagaland,Kohima
B-25851,135.0,54.0,5.0,Clothing,Kurti,2018-06-11,Kushal,Nagaland,Kohima
B-25851,237.0,47.0,9.0,Clothing,T-shirt,2018-06-11,Kushal,Nagaland,Kohima
B-25852,320.0,108.875,1.0,Electronics,Printers,2018-07-11,Soumyabrata,Andhra Pradesh,Hyderabad
B-25852,24.0,1.0,2.0,Clothing,Hankerchief,2018-07-11,Soumyabrata,Andhra Pradesh,Hyderabad
B-25852,45.0,12.0,4.0,Clothing,Hankerchief,2018-07-11,Soumyabrata,Andhra Pradesh,Hyderabad
B-25852,97.0,17.0,2.0,Clothing,Stole,2018-07-11,Soumyabrata,Andhra Pradesh,Hyderabad
B-25852,50.0,16.0,1.0,Clothing,Stole,2018-07-11,Soumyabrata,Andhra Pradesh,Hyderabad
B-25852,737.5,67.0,4.0,Furniture,Tables,2018-07-11,Soumyabrata,Andhra Pradesh,Hyderabad
B-25852,105.0,33.0,5.0,Clothing,Kurti,2018-07-11,Soumyabrata,Andhra Pradesh,Hyderabad
B-25853,39.0,16.0,6.0,Clothing,Skirt,2018-08-11,Gaurav,Gujarat,Ahmedabad
B-25853,30.0,14.0,3.0,Clothing,Hankerchief,2018-08-11,Gaurav,Gujarat,Ahmedabad
B-25853,26.0,11.0,2.0,Clothing,Hankerchief,2018-08-11,Gaurav,Gujarat,Ahmedabad
B-25853,19.0,6.0,2.0,Clothing,Saree,2018-08-11,Gaurav,Gujarat,Ahmedabad
B-25853,579.0,108.875,3.0,Electronics,Printers,2018-08-11,Gaurav,Gujarat,Ahmedabad
B-25853,737.5,108.875,5.0,Furniture,Chairs,2018-08-11,Gaurav,Gujarat,Ahmedabad
B-25853,95.0,11.0,4.0,Furniture,Furnishings,2018-08-11,Gaurav,Gujarat,Ahmedabad
B-25853,128.0,4.0,3.0,Clothing,Saree,2018-08-11,Gaurav,Gujarat,Ahmedabad
B-25853,199.0,48.0,4.0,Clothing,Stole,2018-08-11,Gaurav,Gujarat,Ahmedabad
B-25854,149.0,48.0,6.0,Clothing,Stole,2018-08-11,Shubham,Maharashtra,Pune
B-25854,436.0,108.875,9.0,Clothing,Hankerchief,2018-08-11,Shubham,Maharashtra,Pune
B-25854,76.0,19.0,3.0,Clothing,Hankerchief,2018-08-11,Shubham,Maharashtra,Pune
B-25854,88.0,16.0,4.0,Clothing,Stole,2018-08-11,Shubham,Maharashtra,Pune
B-25854,342.0,108.875,7.0,Furniture,Furnishings,2018-08-11,Shubham,Maharashtra,Pune
B-25854,40.0,16.0,3.0,Clothing,Hankerchief,2018-08-11,Shubham,Maharashtra,Pune
B-25854,53.0,-2.0,3.0,Clothing,Saree,2018-08-11,Shubham,Maharashtra,Pune
B-25854,381.0,108.875,2.0,Clothing,Saree,2018-08-11,Shubham,Maharashtra,Pune
B-25855,737.5,19.0,4.0,Electronics,Printers,2018-08-11,Abhijeet,Madhya Pradesh,Bhopal
B-25855,442.0,31.0,2.0,Electronics,Electronic Games,2018-08-11,Abhijeet,Madhya Pradesh,Bhopal
B-25855,90.0,17.0,3.0,Clothing,Hankerchief,2018-08-11,Abhijeet,Madhya Pradesh,Bhopal
B-25855,98.0,12.0,2.0,Clothing,Hankerchief,2018-08-11,Abhijeet,Madhya Pradesh,Bhopal
B-25855,61.0,30.0,2.0,Clothing,Hankerchief,2018-08-11,Abhijeet,Madhya Pradesh,Bhopal
B-25855,737.5,108.875,8.0,Clothing,Saree,2018-08-11,Abhijeet,Madhya Pradesh,Bhopal
B-25855,737.5,108.875,5.0,Electronics,Printers,2018-08-11,Abhijeet,Madhya Pradesh,Bhopal
B-25855,197.0,73.0,1.0,Furniture,Bookcases,2018-08-11,Abhijeet,Madhya Pradesh,Bhopal
B-25855,550.0,108.875,5.0,Furniture,Furnishings,2018-08-11,Abhijeet,Madhya Pradesh,Bhopal
B-25856,74.0,29.0,3.0,Clothing,Stole,2018-10-11,Abhijeet,Maharashtra,Mumbai
B-25856,10.0,2.0,2.0,Clothing,Skirt,2018-10-11,Abhijeet,Maharashtra,Mumbai
B-25856,689.0,90.0,5.0,Clothing,Saree,2018-10-11,Abhijeet,Maharashtra,Mumbai
B-25856,257.0,3.0,2.0,Clothing,Saree,2018-10-11,Abhijeet,Maharashtra,Mumbai
B-25856,48.0,6.0,1.0,Clothing,Saree,2018-10-11,Abhijeet,Maharashtra,Mumbai
B-25857,324.0,39.0,8.0,Electronics,Accessories,2018-10-11,Anand,Madhya Pradesh,Indore
B-25857,598.0,108.875,4.0,Furniture,Bookcases,2018-10-11,Anand,Madhya Pradesh,Indore
B-25857,227.0,59.0,2.0,Furniture,Furnishings,2018-10-11,Anand,Madhya Pradesh,Indore
B-25858,22.0,8.0,3.0,Clothing,Hankerchief,2018-10-05,Swapnil,Maharashtra,Mumbai
B-25858,29.0,11.0,4.0,Clothing,Skirt,2018-10-05,Swapnil,Maharashtra,Mumbai
B-25858,27.0,5.0,2.0,Clothing,Skirt,2018-10-05,Swapnil,Maharashtra,Mumbai
B-25858,82.0,13.0,2.0,Clothing,Shirt,2018-10-05,Swapnil,Maharashtra,Mumbai
B-25858,294.0,108.875,7.0,Electronics,Accessories,2018-10-05,Swapnil,Maharashtra,Mumbai
B-25858,16.0,0.0,1.0,Clothing,Saree,2018-10-05,Swapnil,Maharashtra,Mumbai
B-25858,245.0,30.0,2.0,Clothing,Saree,2018-10-05,Swapnil,Maharashtra,Mumbai
B-25858,223.0,27.0,2.0,Furniture,Bookcases,2018-10-05,Swapnil,Maharashtra,Mumbai
B-25858,737.5,108.875,9.5,Electronics,Electronic Games,2018-10-05,Swapnil,Maharashtra,Mumbai
B-25859,724.0,108.875,2.0,Furniture,Bookcases,2018-10-05,Chikku,Madhya Pradesh,Indore
B-25860,112.0,24.0,3.0,Clothing,Kurti,2018-10-05,Akshay,Tamil Nadu,Chennai
B-25861,128.0,4.0,3.0,Clothing,Saree,2018-10-05,Aayush,Uttar Pradesh,Lucknow
